day,entry_time,exit_time,entry,exit,shares,gross_pnl,cost,net_pnl,reason,generation,hold_seconds,profile
2026-07-16,2026-07-16T13:34:00+00:00,2026-07-16T14:08:00+00:00,752.17,753.17,2.6476847415986744,2.6476847415986744,0.0,2.6476847415986744,target,23,2040,trend_path|rb=True|bps=0.0|frac=True
2026-07-16,2026-07-16T14:39:00+00:00,2026-07-16T16:15:00+00:00,753.84,751.93,2.645331525031669,-5.052583212810704,0.0,-5.052583212810704,trailing_stop,25,5760,trend_path|rb=True|bps=0.0|frac=True
2026-07-16,2026-07-16T16:20:00+00:00,2026-07-16T16:55:00+00:00,751.85,752.85,2.6456129994241704,2.6456129994241704,0.0,2.6456129994241704,target,26,2100,trend_path|rb=True|bps=0.0|frac=True
2026-07-16,2026-07-16T17:00:00+00:00,2026-07-16T18:40:00+00:00,752.37,750.22,2.647300858110354,-5.6916968449372005,0.0,-5.6916968449372005,trailing_stop,27,6000,trend_path|rb=True|bps=0.0|frac=True
2026-07-16,2026-07-16T19:07:00+00:00,2026-07-16T19:55:00+00:00,750.02,750.41,2.648006786181101,1.0327226466105934,0.0,1.0327226466105934,end_of_day,28,2880,trend_path|rb=True|bps=0.0|frac=True
2026-07-17,2026-07-17T13:35:00+00:00,2026-07-17T13:40:00+00:00,740.83,741.83,2.682249331720044,2.682249331720044,0.0,2.682249331720044,target,29,300,trend_path|rb=True|bps=0.0|frac=True
2026-07-17,2026-07-17T14:20:00+00:00,2026-07-17T15:00:00+00:00,746.37,744.59,2.6659338153327172,-4.7453621912921635,0.0,-4.7453621912921635,trailing_stop,36,2400,trend_path|rb=True|bps=0.0|frac=True
2026-07-17,2026-07-17T15:11:00+00:00,2026-07-17T15:29:00+00:00,744.38,745.38,2.6666859125159035,2.6666859125159035,0.0,2.6666859125159035,target,38,1080,trend_path|rb=True|bps=0.0|frac=True
2026-07-17,2026-07-17T15:32:00+00:00,2026-07-17T15:54:00+00:00,744.94,745.94,2.6682609948064324,2.6682609948064324,0.0,2.6682609948064324,target,39,1320,trend_path|rb=True|bps=0.0|frac=True
2026-07-17,2026-07-17T16:01:00+00:00,2026-07-17T16:48:00+00:00,745.99,746.99,2.6680821545408255,2.6680821545408255,0.0,2.6680821545408255,target,40,2820,trend_path|rb=True|bps=0.0|frac=True
2026-07-17,2026-07-17T17:20:00+00:00,2026-07-17T17:28:00+00:00,745.99,746.99,2.6716587201174966,2.6716587201174966,0.0,2.6716587201174966,target,40,480,trend_path|rb=True|bps=0.0|frac=True
2026-07-17,2026-07-17T17:36:00+00:00,2026-07-17T18:15:00+00:00,745.99,743.65,2.6752400800822644,-6.260061787392584,0.0,-6.260061787392584,trailing_stop,40,2340,trend_path|rb=True|bps=0.0|frac=True
2026-07-17,2026-07-17T18:43:00+00:00,2026-07-17T18:49:00+00:00,743.23,744.23,2.6767518608683396,2.6767518608683396,0.0,2.6767518608683396,target,41,360,trend_path|rb=True|bps=0.0|frac=True
2026-07-17,2026-07-17T19:03:00+00:00,2026-07-17T19:55:00+00:00,743.75,744.03,2.67847937803569,0.7499742258499201,0.0,0.7499742258499201,end_of_day,42,3120,trend_path|rb=True|bps=0.0|frac=True
2026-07-13,2026-07-13T13:40:00+00:00,2026-07-13T14:00:00+00:00,752.77,753.77,2.0,2.0,0.0,2.0,target,1,1200,trend_path|rb=True|bps=0.0|frac=False
2026-07-13,2026-07-13T14:02:00+00:00,2026-07-13T14:16:00+00:00,752.77,750.73,2.0,-4.079999999999927,0.0,-4.079999999999927,trailing_stop,1,840,trend_path|rb=True|bps=0.0|frac=False
2026-07-13,2026-07-13T14:17:00+00:00,2026-07-13T14:19:00+00:00,750.92,751.92,2.0,2.0,0.0,2.0,target,2,120,trend_path|rb=True|bps=0.0|frac=False
2026-07-13,2026-07-13T14:35:00+00:00,2026-07-13T16:26:00+00:00,752.39,750.42,2.0,-3.9400000000000546,0.0,-3.9400000000000546,trailing_stop,4,6660,trend_path|rb=True|bps=0.0|frac=False
2026-07-13,2026-07-13T16:30:00+00:00,2026-07-13T19:38:00+00:00,749.85,748.03,2.0,-3.6400000000001,0.0,-3.6400000000001,trailing_stop,5,11280,trend_path|rb=True|bps=0.0|frac=False
2026-07-14,2026-07-14T13:42:00+00:00,2026-07-14T13:45:00+00:00,750.68,751.68,2.0,2.0,0.0,2.0,target,9,180,trend_path|rb=True|bps=0.0|frac=False
2026-07-14,2026-07-14T13:47:00+00:00,2026-07-14T14:16:00+00:00,750.68,748.97,2.0,-3.4199999999998454,0.0,-3.4199999999998454,trailing_stop,9,1740,trend_path|rb=True|bps=0.0|frac=False
2026-07-14,2026-07-14T14:46:00+00:00,2026-07-14T14:58:00+00:00,750.94,751.94,2.0,2.0,0.0,2.0,target,13,720,trend_path|rb=True|bps=0.0|frac=False
2026-07-14,2026-07-14T15:18:00+00:00,2026-07-14T16:02:00+00:00,752.01,750.26,2.0,-3.5,0.0,-3.5,trailing_stop,14,2640,trend_path|rb=True|bps=0.0|frac=False
2026-07-14,2026-07-14T16:46:00+00:00,2026-07-14T17:09:00+00:00,751.18,752.18,2.0,2.0,0.0,2.0,target,17,1380,trend_path|rb=True|bps=0.0|frac=False
2026-07-14,2026-07-14T17:35:00+00:00,2026-07-14T19:55:00+00:00,751.99,752.1,2.0,0.22000000000002728,0.0,0.22000000000002728,end_of_day,18,8400,trend_path|rb=True|bps=0.0|frac=False
2026-07-15,2026-07-15T13:38:00+00:00,2026-07-15T14:19:00+00:00,754.53,755.53,2.0,2.0,0.0,2.0,target,19,2460,trend_path|rb=True|bps=0.0|frac=False
2026-07-15,2026-07-15T14:23:00+00:00,2026-07-15T15:17:00+00:00,754.53,752.23,2.0,-4.599999999999909,0.0,-4.599999999999909,trailing_stop,19,3240,trend_path|rb=True|bps=0.0|frac=False
2026-07-15,2026-07-15T15:22:00+00:00,2026-07-15T15:33:00+00:00,752.77,753.77,2.0,2.0,0.0,2.0,target,20,660,trend_path|rb=True|bps=0.0|frac=False
2026-07-15,2026-07-15T15:50:00+00:00,2026-07-15T17:46:00+00:00,752.77,753.77,2.0,2.0,0.0,2.0,target,20,6960,trend_path|rb=True|bps=0.0|frac=False
2026-07-15,2026-07-15T18:44:00+00:00,2026-07-15T19:55:00+00:00,754.15,754.45,2.0,0.6000000000001364,0.0,0.6000000000001364,end_of_day,22,4260,trend_path|rb=True|bps=0.0|frac=False
2026-07-16,2026-07-16T13:34:00+00:00,2026-07-16T14:08:00+00:00,752.17,753.17,2.0,2.0,0.0,2.0,target,23,2040,trend_path|rb=True|bps=0.0|frac=False
2026-07-16,2026-07-16T14:39:00+00:00,2026-07-16T16:15:00+00:00,753.84,751.93,2.0,-3.8200000000001637,0.0,-3.8200000000001637,trailing_stop,25,5760,trend_path|rb=True|bps=0.0|frac=False
2026-07-16,2026-07-16T16:20:00+00:00,2026-07-16T16:55:00+00:00,751.85,752.85,2.0,2.0,0.0,2.0,target,26,2100,trend_path|rb=True|bps=0.0|frac=False
2026-07-16,2026-07-16T17:00:00+00:00,2026-07-16T18:40:00+00:00,752.37,750.22,2.0,-4.2999999999999545,0.0,-4.2999999999999545,trailing_stop,27,6000,trend_path|rb=True|bps=0.0|frac=False
2026-07-16,2026-07-16T19:07:00+00:00,2026-07-16T19:55:00+00:00,750.02,750.41,2.0,0.7799999999999727,0.0,0.7799999999999727,end_of_day,28,2880,trend_path|rb=True|bps=0.0|frac=False
2026-07-17,2026-07-17T13:35:00+00:00,2026-07-17T13:40:00+00:00,740.83,741.83,2.0,2.0,0.0,2.0,target,29,300,trend_path|rb=True|bps=0.0|frac=False
